"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"1" 27.5733189703819 28.6071877848792 29.7332225097428 29.3957013764614 27.6350400966485 28.9009563858145 30.084184731099 27.7110422190179 26.8400447794232 27.090763268901 27.129425066251 27.2682642159002 28.0821372096648 28.5173224996103 28.3025511886204 29.3649119477786 29.862933482463 30.8568156960249 31.7990090771629 30.8659423452845 31.7340115822292 32.1825730366329 31.9436990015588 33.513065944661 32.9358391979735 32.8585820568979 34.5396208651598 35.71908679735 35.7071054029618 35.392154964926 34.8879344263445 33.9141157264224 34.4486382291504 37.8279938144973 40.0041981465316 41.9663958300857 41.867754370226 42.7214028706157 43.8352435518316 44.7916494154326 45.5327931060016 48.5542205385814 52.9947498254092 55.0575403873733 57.1846304255651 60.5285966056118 63.7393617420109 67.6590931060016 68.092326913484 69.5887569867498 69.1381731519875 65.819916786438 61.4223694723305 58.3097603211224 55.0296030943102 53.59642579735 52.9514169485581 49.4713314294622 47.4289523671083 45.9542567739673 43.6908342494154 42.9479463787997 41.1317631519875 39.819312329696 38.2093289532346 37.2097362392829 36.3938430491037 35.625529451286 36.0116019423227 33.4513445245518 30.1794816484801 28.9006777833203 28.9158648238503 27.8364362299299 29.0494780646921 30.2112475908028 29.004823020265 31.2644830163679 30.9613109516758 30.5130994208885 29.4198074598597 28.1678933242401 27.0245151028839 26.4199772322681 25.6395433577553 25.8532694676539 24.6909408620421 25.1526682361652 25.8251938573655 25.9510059781761 26.4191415572876 27.1538766780982 28.6574852260327 28.6037765190959 27.2465986430242 26.0580771106781 25.625331537802 25.7622883180047 25.381231639127 26.1607607950117
"2" 25.8707130265004 26.1683974497272 27.3713849516758 27.0127699454404 25.6553117786438 26.0111103312549 27.0781721379579 25.8149164949337 25.3428914715511 25.3735207427903 26.173857497272 26.5503516422447 26.56541820265 26.6957174450507 27.0026717373344 28.0366189127046 28.7970572159002 29.0775211597818 28.7141079563523 27.8589704279034 28.0694009259548 28.5637763242401 28.6828177007015 29.708319543258 29.7134538144973 29.198384436477 29.28497395947 30.3727308752923 30.3526991582229 30.6065080654716 29.8131237965705 28.9518571987529 30.4040196508184 31.9243984411535 33.3407992813718 35.1540570498831 35.1709432813718 36.1621759906469 37.6487772704599 38.6616965775526 39.0770968012471 40.7471414840218 43.1360667965705 45.4225061745908 47.6384157388932 49.1538214949338 51.401353502728 53.3351438846454 54.1396188612627 56.9177822462977 56.417778340608 54.4157789524552 51.3427428285269 48.213253543258 46.4135730210444 45.6211828144973 44.9792926554949 42.8248065697584 40.2035956087295 38.4807344427124 37.0750968519096 36.1065473335931 34.6202760374123 33.3121535089634 32.4147972034295 31.3729027887763 30.8770364489478 30.5813389547935 30.9914411784879 28.9747062042089 27.7280097731878 27.2768462042089 27.2283371901793 26.8377715720966 27.4096284076383 29.0258679992206 28.7016930194856 30.0073318534684 27.9881096656274 27.4232070265004 27.8669181901793 26.9112816414653 25.032294604053 24.4971913109899 24.1273214240062 24.3109322579891 24.1637434177708 24.7352727451286 25.2490185042868 25.3617645035074 25.9256757077163 26.2930642049883 26.7862822307093 27.3369459532346 26.7367757388932 25.4359398137178 24.7463635908028 24.4761627544817 23.8832797490257 25.0697115479345
"3" 37.4623023141076 38.3719165042868 39.0774922642245 37.6111542915043 37.0979156625097 37.7867629298519 38.9478769321902 37.7566591956352 37.33477791894 38.6133826679657 38.7584687934528 38.9211177248636 40.081604852689 40.5340061379579 39.7481561153546 40.6103150623539 41.9426483764614 42.9852223156664 43.7035504933749 42.8267548760717 44.0338608316446 44.8050777840998 44.1712112408418 44.4137200265004 44.417274639127 45.0459153593141 45.0164389555729 46.2885639641465 46.625566517537 46.6006875066251 47.2912079025721 47.1293969002338 48.5762911590023 50.9618631293843 51.7820018713952 53.0024890904131 53.5194907131723 56.0217142447389 56.6390679056898 57.4163439158223 59.2263763889322 61.256548563523 66.9189069469992 70.9156956749805 74.1354119049104 76.2663464099766 79.0572811613406 81.6517047778644 81.5670402073266 82.62592012159 82.746338228371 79.8387472462977 75.9055109968823 71.7053134403741 70.0917973671083 68.0986289734996 65.221142826968 62.2545962205768 61.1254735081839 59.2038024645362 56.4509122587685 55.9989279306313 53.0198386328917 50.8585883484022 49.1562245939205 48.8252832977397 48.7826358721746 47.8585949781761 47.5027768939984 45.6434044598597 44.9524687318784 43.2124671777085 42.5671030646921 40.8484321137958 41.1089185518316 41.5147005050663 40.3951904988309 41.6612536554949 41.0240407646142 41.3344937272019 39.802927872954 38.351641035074 37.2578450452065 37.2350561426344 37.2779146219797 36.8108755658613 36.08941491894 36.1260020802806 36.3850260701481 37.5862779204988 37.9184715939205 38.709132193297 38.8776287607171 38.1689235931411 36.7124112213562 36.2125501979735 36.2296955159782 36.4159677170694 36.0572220771629 36.2062798791894
"4" 28.2263540600156 29.0144497653936 30.5841916360094 30.4693875759938 29.5827124949337 29.7739356765394 29.6884435261107 29.2245186118472 29.479772913484 29.6125464964926 29.376481812159 29.2128277739673 29.6743117700701 29.700480268901 29.3059940226033 30.3667956149649 31.2262539477786 32.212551618862 32.6663600444271 32.4763581870616 32.8970121792673 33.0543875448168 33.6041569992206 34.6319776968044 33.8131731995323 34.1352514559626 34.3685220475448 34.5841723413874 34.9263157903352 35.6744576375682 36.3807256250974 35.9356441800468 37.0079615074045 39.2527392400624 40.854753141855 41.4828606430242 41.6034233780203 41.4772769150429 42.5024855869057 44.2896168869836 46.134675690569 47.6944687817615 51.6525754021824 54.5985654980514 56.6374652182385 57.4407386212003 60.760798477007 64.5262905019486 65.1041446710834 65.8023872696804 64.8534248004676 62.7110652291504 59.2390398028059 55.560434401403 53.4920521566641 52.1918771753702 51.7939026001559 49.5554065681995 46.7587684738893 45.4845856617303 43.5153036173032 42.2381559812938 40.5919973803585 40.2688726009353 39.4294809547935 38.0614302829306 36.6743684349182 35.8246795845674 36.0706895307872 33.9206481644583 32.4344816882307 31.7091951909587 30.6489203452845 30.0215110670304 30.6506651161341 31.7276908542479 30.3955841862822 31.3190760896337 31.6020672517537 31.1760066227592 30.810656705378 30.3510922197974 28.8521885401403 28.7640812509743 28.5606448830865 28.3517991332814 27.2032393265783 27.4166221964147 27.3504949290725 27.4246467755261 27.9487663663289 29.683033690569 30.1548110023383 29.346300731099 28.3999557248636 27.5996433780203 27.3595695572876 27.2597694169914 28.2514779602494 28.6630625806703
"5" 22.931880517537 23.6445716212003 24.8562428947779 24.4657144466095 23.1035362213562 23.7438264676539 24.2514146110678 22.4786385596259 22.0799965830086 22.8099998464536 22.7230400530008 22.9949356531567 23.5862875993765 23.9807996063913 23.9924563647701 24.7196077996882 24.5760380444271 26.0826233663289 26.8106580506625 25.8116147186282 26.5610477201871 26.7200621356196 26.1243323912705 27.1068521184723 26.4016370265004 26.5932124988309 27.7687859633671 28.4668671917381 28.6896749353079 28.334461086516 27.2217961784879 27.6620038480125 29.0426756196415 31.7395386227592 33.2103701021044 34.9360254146532 34.3810218183944 34.3489540592362 35.3811501636789 36.1543875884645 36.8623072915043 39.3866312330475 42.3611435144193 44.0532555908028 46.6588808293063 48.642414618862 51.286652751364 54.3587964637568 54.2263393717849 55.2782092673422 54.1933865183164 52.7124750038971 49.6519868573656 46.4864393133281 44.5174150989868 43.2786902704599 42.469253152767 39.7963424528449 38.4533431628995 37.4572985268901 36.0572471122369 34.6721966531567 33.491560664848 32.3545505510522 30.8940490062354 29.8854130670304 30.0225411971941 30.874917543258 30.6737015307872 27.645968421668 25.446316187841 24.5143094941543 24.4340887911146 23.4327803717849 24.5398868059236 26.0098293632112 24.8357322642245 26.3749798004677 25.5348998417771 25.4955014450507 24.6201073733437 23.3943178433359 21.8086418589244 21.9413924980514 21.5512069384256 21.53517324318 20.5853114715511 21.5267124957132 22.6835952447389 22.6193579493375 22.958882954014 23.3801028308652 23.381038847233 23.8810542907249 22.6412472166797 21.9474909914263 21.5991137996882 22.0579602377241 21.7476034699922 22.1835295931411
"6" 24.7139398994544 25.4182479212783 26.8409432657833 26.3093630935308 24.5480028651598 24.8445039703819 25.7358721091193 23.1420168012471 22.9892281886204 23.7311178230709 23.8970559579111 24.4742793912705 26.1217910568979 25.7368055448168 24.622233025721 26.1601362954014 27.1835112611068 28.3315929696025 29.0017128347623 27.6655460038971 28.2559202213562 27.4433648332034 26.9687924045207 28.4786141745908 28.4616478963367 28.666865548714 30.0190637427903 31.3239214575214 30.8504537560405 30.9083126625097 30.3344841714731 29.08179779735 29.9324451683554 33.5242260436477 35.3268179641465 37.3029811948558 36.6810507879969 38.1173217474669 39.0005453780203 40.9197867240842 41.8679965596259 42.6788579399844 45.3753636274357 47.011085147311 50.2587666422447 53.4290830428683 55.6568704551832 59.1242797318784 60.6624385650818 62.8674060756041 60.5899027123928 57.8949255549493 54.338522329696 50.5807197794232 47.9722727786438 47.1041485144193 47.1200097840998 44.7304414091972 42.4459838846454 40.8554824185503 38.6852960623539 37.2002447521434 35.588790431021 34.9995210249415 32.3400008908807 31.6276360436477 30.8529151636789 31.4833302416212 32.1106907957911 29.1162406968044 26.7328638183944 25.3427440911925 24.7664549789556 24.2042467272019 25.2672390444271 27.5191217162899 26.1403689688231 27.8454858129384 26.8700422174591 27.5666308877631 26.8947304707716 25.5276853016368 23.7770991122369 22.9088042462977 22.205346248636 22.05586483788 21.0912827700701 22.6915395814497 23.1298021590023 23.489761456742 24.6027202143414 25.754620745908 26.0485775035074 26.1423229618083 24.3917344497272 22.6241796149649 22.3293739805144 22.6800868371005 21.8872118955573 23.0208735861263
"7" 24.0464459711613 24.5077302603274 26.0872744707716 25.7537569571317 24.2376862696804 24.346496624318 25.0600175081839 24.0202338012471 23.8115191855027 24.0680439820733 24.2332345736555 24.8074496742011 25.0227596586126 24.8875733577553 25.0534247201871 25.5468555416991 26.0984844045207 26.5610874606391 26.6619832299299 25.5143795541699 25.8950454598597 26.4036447178488 26.6039506399065 27.3512714848012 27.2968670943102 27.1625042439595 27.73028879735 27.9742841480904 28.1043610989868 28.9209230303975 28.5452014084178 27.3520957583788 28.2527360982073 30.2746033156664 32.4567193304755 32.7973229376461 32.1269942057677 33.0370344785659 33.5017790576773 33.8957990623539 35.5777212899454 37.6741074442712 40.7265282907249 42.2688114590803 43.7238853624318 45.1784623967264 47.083936933749 49.5375768339829 50.6743034201091 51.7599211808262 50.806028685113 48.9679827731878 46.5639660389712 44.6693698480125 42.2561181917381 41.3548198698363 39.6425618300857 37.7832476936867 36.8680985572876 35.2445376547155 34.0702246640686 33.4013796399065 33.0787430537802 32.2961420880748 30.5669055908028 30.6246068862042 29.7747433187841 29.0422614723305 28.8660217373344 27.152612193297 25.3745758464536 24.795745436477 24.8212991777085 23.5848328285269 24.7573315962588 26.4334836617303 25.4156247840998 26.8294818791894 26.0254504941543 26.3050554154326 26.4382639501169 25.0952982509743 23.5882959360873 22.8002557295401 23.1693817981294 23.2015296102884 22.9827573016368 23.4176633452845 23.6110470374123 23.4095843865939 24.5580141917381 25.2781315370226 24.9185682930631 25.4776138074825 24.9883027061574 24.2797268869836 23.9702821262666 23.3556761636789 23.5315830514419 24.2317520904131
"8" 32.0982773265783 32.1042520296181 32.937883766173 32.9188068098207 31.5400176897896 31.7535297692907 32.1707329368667 30.3469955557288 30.4863201098987 30.2103704208885 30.4732176484801 31.5463786056118 32.6827436508184 32.4811791496493 32.8559835276695 33.6713097186282 33.8911850958691 35.3688277809821 35.4956253998441 34.3868155292284 34.9082660802806 35.0433507763055 34.9236819914263 36.8245001597818 37.3078009602494 38.0279278277475 38.7521050296181 40.1405262424006 39.7576251325019 39.6951914996103 39.4789801987529 39.3774231816056 40.5521401745908 43.3129884731099 45.2371256578332 47.2976923016368 47.4337422961808 48.1891344801247 49.3863961995323 51.4631507895557 52.9014850101325 54.5681706609509 58.9427107599376 61.0616682579891 64.7781296102884 67.4272131098987 70.9792988012471 74.064087349961 74.3217263008574 75.8120901395168 74.6292806765394 73.4863608550273 69.7708622696804 66.0750241714731 63.3080041831645 61.5052700795012 59.0460016960249 55.2539982104443 52.8847226009353 50.7599788511302 48.5419743484022 47.6902308698363 46.2549777677319 44.7037264512861 42.8460721667966 41.7135596204209 39.9152569672642 40.2054694863601 40.1087294060795 38.0127039485581 35.662890182385 33.9308810802806 33.8214246180826 32.3509095845674 33.0373189859704 33.5693680958691 32.1786338713952 34.1806207435698 34.2654121605612 34.5145745674201 32.9238161137958 31.6727910631333 30.2970875370226 30.0012889968823 28.6462031862822 29.2112104325799 27.9836937233048 28.9448946523772 29.2622749836321 29.9933870381917 30.3090343694466 32.2701675861263 32.4247159290725 32.0653272010912 31.7629771831645 30.0739383102104 29.4634546858924 29.5343712868277 28.8830358051442 29.4235677614965
"9" 32.8866626742011 32.8425105128605 33.5208989384256 32.8724184403741 32.8007936367888 33.229722370226 33.9939796469213 32.278061563523 31.9352050038971 31.5880713055339 31.3815450678098 32.5602823257989 33.5349368043648 33.5674933694466 32.7460589688231 34.2749790748246 34.6031852431801 35.892209543258 36.290207390491 36.4267418713952 38.4600815557288 39.4432806477007 38.4230511371785 37.9259576336711 36.7602391426345 36.976943086516 38.0696126461419 40.0429243749026 39.8547091122369 41.082690858145 40.1161776258769 39.7366934154326 42.1206203530787 44.6884934349182 47.996408664848 49.2724108285269 47.869642360873 48.8540620397506 50.2482802579891 52.4309712314887 54.8358599321902 57.4963116157443 62.6908621558846 65.8117782330475 67.541734751364 70.8404929586906 74.2753766110678 76.7425275307872 77.8237976671863 79.7598727692907 77.9562602782541 76.411468193297 72.1234050849571 67.3992935198753 64.5549006102884 61.5587140639127 59.7860289236165 57.3392261925175 56.3731187069369 54.5654353437256 51.7916462096648 48.6196537552611 46.6282305830086 45.2248574091972 43.5591984169914 43.9392906952455 43.420837132502 42.5540270966485 42.0137971200312 39.2638130670304 37.0353417856586 34.7439922166797 34.5466211286048 34.0214485752143 34.0788309360873 35.100283771629 34.3207640093531 35.9782808246298 35.6598410436477 36.3559364130943 35.1350758129384 33.5959814840218 32.0501682127825 31.2163218799688 29.7095805861263 29.6117084302416 29.2059734068589 30.6093518698363 30.5922592954014 31.0429601590023 32.111210644583 32.4776742969603 33.1656266484801 32.7367000007794 31.6873708565861 30.7428313632112 30.0719704185503 30.3171602790335 29.2063821636789 29.9861038636009
"10" 31.7274381395168 32.5249159454404 33.1985954146532 31.7652897989088 31.6980689501169 32.9744121317225 32.33504016212 30.8370491278254 31.037051349961 30.5862862174591 29.5856412798129 29.9731149750585 30.9542646212003 30.6493242478566 30.7391986469213 30.9860370272798 31.5702198113796 33.7525204762276 34.5830393484022 33.4639141332814 34.5393680062354 35.2208951792673 34.8531691363991 35.7310271683554 35.2354510997662 35.545582360873 37.2874974583009 38.6035907607171 38.6270080038971 38.7456130171473 38.6094090896337 38.6040969095869 40.2603176757599 43.1966832790335 44.1641554099766 45.1325190311769 44.7307423413874 45.8696185915822 46.8006409454404 47.3927998760717 47.9615384918161 49.9228286508184 53.7222374809041 56.00859495947 59.0372324130943 60.9950953787997 62.2258756422447 64.3028566531567 65.1961567747467 67.1283307833203 66.2562945884645 64.6309636554949 60.8813055666407 56.8378398815277 54.5089535183164 53.9095799906469 53.1362814395947 50.4970080927514 49.3914281278254 47.9590104809041 45.6497438643804 44.7470719399844 43.0752841231489 41.7788164169914 40.7356397521434 39.9208215627436 38.8534662712393 38.381812710834 39.0223277100546 37.0567341145752 35.1732984746687 33.7794872798129 32.7731473951676 31.8099719477786 32.5180798441154 33.5574582042089 32.4587100311769 34.0464499696025 33.5970798636009 33.2961889680436 32.9163122494154 31.2514818059236 29.6504500701481 28.9905718862042 27.5915703998441 27.8937240771629 27.1305526804365 27.9280294848012 28.5247457451286 28.7831007435698 29.6061484169914 30.2859034481684 30.9700879906469 30.784516381138 29.8953917794232 28.9017110670304 28.9967736336711 29.0453843000779 29.389438390491 29.8441267708496
